"","event","map","player.1","player.2","trade","opp","pos.x","pos.y","gun","round_win","game_win","offdef","round_time","round","first_kill","team","id","site"
"14702","death","Valkyrie","JOHN","SCUMP",0,"OPTIC GAMING",427,494,"Springfield",0,1,"off",32350,9,1,"LUMINOSITY","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14703","death","Valkyrie","SLACKED","OCTANE",0,"OPTIC GAMING",602,740,"BAR",0,1,"off",49550,9,0,"LUMINOSITY","0bc3df1b-0a9a-598b-8052-6e915a790f3d","B"
"14704","death","Valkyrie","SCUMP","JKAP",0,"LUMINOSITY",498,450,"PPSh-41",1,0,"def",51250,9,0,"OPTIC GAMING","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14705","death","Valkyrie","JKAP","METHODZ",0,"OPTIC GAMING",662,443,"BAR",0,1,"off",65200,9,0,"LUMINOSITY","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14706","death","Valkyrie","OCTANE","FORMAL",1,"LUMINOSITY",835,599,"STG-44",1,0,"def",66600,9,0,"OPTIC GAMING","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14707","death","Valkyrie","FORMAL","CRIMSIX",2,"OPTIC GAMING",646,618,"STG-44",0,1,"off",69700,9,0,"LUMINOSITY","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14708","death","Valkyrie","SCUMP","SLACKED",0,"LUMINOSITY",532,510,"PPSh-41",0,0,"off",14500,10,1,"OPTIC GAMING","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14709","death","Valkyrie","CRIMSIX","FORMAL",0,"LUMINOSITY",446,532,"BAR",0,0,"off",27950,10,0,"OPTIC GAMING","0bc3df1b-0a9a-598b-8052-6e915a790f3d","B"
"14710","death","Valkyrie","METHODZ","JKAP",0,"LUMINOSITY",301,408,"BAR",0,0,"off",28850,10,0,"OPTIC GAMING","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14711","death","Valkyrie","OCTANE","JOHN",2,"LUMINOSITY",501,654,"STG-44",0,0,"off",30900,10,0,"OPTIC GAMING","0bc3df1b-0a9a-598b-8052-6e915a790f3d","A"
"14712","death","London Docks","PARASITE","ABEZY",0,"ENIGMA6",399,597,"Springfield",0,1,"def",11850,1,1,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14713","death","London Docks","PANDUR","SENDER",0,"ENIGMA6",771,565,"BAR",0,1,"def",35950,1,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14714","death","London Docks","ABEZY","GODRX",0,"GHOST GAMING",633,776,"PPSh-41",1,0,"off",41800,1,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14715","death","London Docks","GODRX","SENDER",2,"ENIGMA6",758,845,"STG-44",0,1,"def",51600,1,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14716","death","London Docks","GENERAL","GODRX",0,"GHOST GAMING",319,650,"STG-44",0,0,"def",32500,2,1,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14717","death","London Docks","SENDER","PARASITE",0,"GHOST GAMING",403,752,"STG-44",0,0,"def",40650,2,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14718","death","London Docks","DIABOLIC","PANDUR",0,"GHOST GAMING",586,556,"PPSh-41",0,0,"def",48800,2,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14719","death","London Docks","LACEFIELD","ABEZY",0,"ENIGMA6",259,499,"PPSh-41",1,1,"off",50900,2,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14720","death","London Docks","PARASITE","ABEZY",0,"ENIGMA6",234,496,"Springfield",1,1,"off",51750,2,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14721","death","London Docks","GODRX","ABEZY",1,"ENIGMA6",243,502,"STG-44",1,1,"off",54200,2,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14722","death","London Docks","ABEZY","PANDUR",2,"GHOST GAMING",295,628,"PPSh-41",0,0,"def",56200,2,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14723","death","London Docks","PARASITE","GENERAL",0,"ENIGMA6",532,657,"Springfield",1,1,"def",35600,3,1,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14724","death","London Docks","GENERAL","GODRX",0,"GHOST GAMING",246,449,"STG-44",0,0,"off",40800,3,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14725","death","London Docks","DIABOLIC","PANDUR",1,"GHOST GAMING",626,677,"PPSh-41",0,0,"off",63750,3,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14726","death","London Docks","PANDUR","ABEZY",0,"ENIGMA6",831,826,"BAR",1,1,"def",65100,3,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14727","death","London Docks","SENDER","LACEFIELD",1,"GHOST GAMING",659,553,"STG-44",0,0,"off",76000,3,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14728","death","London Docks","LACEFIELD","ABEZY",0,"ENIGMA6",536,431,"PPSh-41",1,1,"def",80050,3,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14729","death","London Docks","ABEZY","GODRX",2,"GHOST GAMING",752,767,"PPSh-41",0,0,"off",122800,3,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14730","death","London Docks","GENERAL","LACEFIELD",0,"GHOST GAMING",NA,NA,"STG-44",0,0,"def",9900,4,1,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14731","death","London Docks","SENDER","GODRX",0,"GHOST GAMING",371,741,"STG-44",0,0,"def",24900,4,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14732","death","London Docks","PARASITE","ABEZY",1,"ENIGMA6",223,591,"Springfield",1,1,"off",46400,4,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14733","death","London Docks","ABEZY","PANDUR",0,"GHOST GAMING",236,443,"PPSh-41",0,0,"def",46800,4,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14734","death","London Docks","GODRX","DIABOLIC",0,"ENIGMA6",221,659,"STG-44",1,1,"off",50000,4,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14735","death","London Docks","DIABOLIC","PANDUR",2,"GHOST GAMING",235,643,"PPSh-41",0,0,"def",59100,4,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14736","death","London Docks","GODRX","SENDER",1,"ENIGMA6",580,213,"STG-44",0,1,"def",37050,5,1,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14737","death","London Docks","SENDER","PANDUR",0,"GHOST GAMING",586,69,"STG-44",1,0,"off",38100,5,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14738","death","London Docks","PANDUR","GENERAL",0,"ENIGMA6",361,260,"BAR",0,1,"def",46550,5,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14739","death","London Docks","DIABOLIC","LACEFIELD",1,"GHOST GAMING",304,615,"PPSh-41",1,0,"off",52700,5,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14740","death","London Docks","LACEFIELD","ABEZY",0,"ENIGMA6",340,647,"PPSh-41",0,1,"def",53450,5,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14741","death","London Docks","PARASITE","ABEZY",2,"ENIGMA6",261,593,"Springfield",0,1,"def",57400,5,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14742","death","London Docks","GENERAL","PARASITE",0,"GHOST GAMING",212,661,"STG-44",0,0,"def",21050,6,1,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14743","death","London Docks","DIABOLIC","PARASITE",0,"GHOST GAMING",333,761,"PPSh-41",0,0,"def",42050,6,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14744","death","London Docks","ABEZY","GODRX",0,"GHOST GAMING",455,542,"PPSh-41",0,0,"def",43800,6,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14745","death","London Docks","LACEFIELD","SENDER",1,"ENIGMA6",408,714,"PPSh-41",1,1,"off",48650,6,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14746","death","London Docks","SENDER","PARASITE",2,"GHOST GAMING",338,817,"STG-44",0,0,"def",49800,6,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14747","death","London Docks","GODRX","GENERAL",1,"ENIGMA6",792,583,"STG-44",1,1,"def",9300,7,1,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14748","death","London Docks","GENERAL","PANDUR",0,"GHOST GAMING",693,429,"STG-44",0,0,"off",10050,7,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14749","death","London Docks","ABEZY","PANDUR",0,"GHOST GAMING",741,522,"PPSh-41",0,0,"off",11100,7,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14750","death","London Docks","SENDER","LACEFIELD",0,"GHOST GAMING",671,460,"STG-44",0,0,"off",12950,7,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14751","death","London Docks","PANDUR","DIABOLIC",0,"ENIGMA6",767,575,"BAR",1,1,"def",19900,7,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14752","death","London Docks","DIABOLIC","LACEFIELD",2,"GHOST GAMING",778,629,"PPSh-41",0,0,"off",35800,7,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14753","death","London Docks","ABEZY","PANDUR",1,"GHOST GAMING",756,501,"PPSh-41",1,0,"def",10650,8,1,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14754","death","London Docks","PANDUR","SENDER",0,"ENIGMA6",778,418,"BAR",0,1,"off",13600,8,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","B"
"14755","death","London Docks","LACEFIELD","SENDER",0,"ENIGMA6",183,691,"PPSh-41",0,1,"off",46050,8,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14756","death","London Docks","SENDER","GODRX",1,"GHOST GAMING",235,458,"STG-44",1,0,"def",53900,8,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14757","death","London Docks","GODRX","DIABOLIC",0,"ENIGMA6",273,566,"STG-44",0,1,"off",57100,8,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14758","death","London Docks","GENERAL","PARASITE",1,"GHOST GAMING",229,621,"STG-44",1,0,"def",59050,8,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14759","death","London Docks","PARASITE","DIABOLIC",2,"ENIGMA6",269,646,"Springfield",0,1,"off",63000,8,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14760","death","London Docks","ABEZY","GODRX",1,"GHOST GAMING",222,537,"PPSh-41",1,0,"off",15600,9,1,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14761","death","London Docks","GODRX","GENERAL",0,"ENIGMA6",283,566,"STG-44",0,1,"def",18700,9,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14762","death","London Docks","GENERAL","PARASITE",0,"GHOST GAMING",251,452,"STG-44",1,0,"off",25300,9,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14763","death","London Docks","PARASITE","SENDER",0,"ENIGMA6",239,744,"Springfield",0,1,"def",31250,9,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14764","death","London Docks","LACEFIELD","DIABOLIC",0,"ENIGMA6",208,647,"PPSh-41",0,1,"def",32750,9,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14765","death","London Docks","SENDER","PANDUR",0,"GHOST GAMING",467,530,"STG-44",1,0,"off",37550,9,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","M"
"14766","death","London Docks","PANDUR","DIABOLIC",2,"ENIGMA6",290,416,"BAR",0,1,"def",70050,9,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14767","death","London Docks","PARASITE","GENERAL",1,"ENIGMA6",213,541,"Springfield",1,1,"off",22700,10,1,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14768","death","London Docks","GENERAL","PANDUR",0,"GHOST GAMING",221,660,"STG-44",0,0,"def",25050,10,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14769","death","London Docks","LACEFIELD","ABEZY",1,"ENIGMA6",260,610,"PPSh-41",1,1,"off",28150,10,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14770","death","London Docks","ABEZY","PANDUR",0,"GHOST GAMING",233,636,"PPSh-41",0,0,"def",30100,10,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14771","death","London Docks","SENDER","PANDUR",0,"GHOST GAMING",235,670,"STG-44",0,0,"def",39050,10,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14772","death","London Docks","PANDUR","DIABOLIC",0,"ENIGMA6",215,471,"BAR",1,1,"off",50050,10,0,"GHOST GAMING","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14773","death","London Docks","DIABOLIC","GODRX",2,"GHOST GAMING",432,743,"PPSh-41",0,0,"def",72950,10,0,"ENIGMA6","d9d6c7cd-5070-5da0-91f3-edfdba435cd9","A"
"14774","death","Sainte Marie du Mont","THEORY","SILLY",1,"EVIL GENIUSES",657,386,"PPSh-41",1,1,"off",28850,1,1,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14775","death","Sainte Marie du Mont","SILLY","GOONJAR",0,"LIGHTNING PANDAS",603,497,"PPSh-41",0,0,"def",29200,1,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14776","death","Sainte Marie du Mont","ACHES","GOONJAR",0,"LIGHTNING PANDAS",545,519,"STG-44",0,0,"def",33650,1,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14777","death","Sainte Marie du Mont","APATHY","GOONJAR",0,"LIGHTNING PANDAS",547,525,"PPSh-41",0,0,"def",40100,1,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14778","death","Sainte Marie du Mont","ASSAULT","GOONJAR",2,"LIGHTNING PANDAS",690,649,"STG-44",0,0,"def",50150,1,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14779","death","Sainte Marie du Mont","ROYALTY","APATHY",0,"EVIL GENIUSES",318,665,"Springfield",1,1,"def",27950,2,1,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14780","death","Sainte Marie du Mont","XOTIC","SILLY",1,"EVIL GENIUSES",275,700,"STG-44",1,1,"def",42000,2,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14781","death","Sainte Marie du Mont","SILLY","GOONJAR",0,"LIGHTNING PANDAS",273,607,"PPSh-41",0,0,"off",44300,2,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14782","death","Sainte Marie du Mont","APATHY","GOONJAR",0,"LIGHTNING PANDAS",309,638,"PPSh-41",0,0,"off",44650,2,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14783","death","Sainte Marie du Mont","ACHES","THEORY",0,"LIGHTNING PANDAS",196,503,"STG-44",0,0,"off",44800,2,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14784","death","Sainte Marie du Mont","ASSAULT","GOONJAR",2,"LIGHTNING PANDAS",265,402,"STG-44",0,0,"off",55500,2,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14785","death","Sainte Marie du Mont","THEORY","SILLY",0,"EVIL GENIUSES",633,412,"PPSh-41",0,1,"off",27500,3,1,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14786","death","Sainte Marie du Mont","XOTIC","SILLY",0,"EVIL GENIUSES",675,377,"STG-44",0,1,"off",28400,3,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14787","death","Sainte Marie du Mont","GOONJAR","SILLY",0,"EVIL GENIUSES",636,376,"STG-44",0,1,"off",33750,3,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14788","death","Sainte Marie du Mont","ROYALTY","ACHES",2,"EVIL GENIUSES",465,347,"Springfield",0,1,"off",50900,3,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14789","death","Sainte Marie du Mont","ASSAULT","ROYALTY",0,"LIGHTNING PANDAS",422,292,"STG-44",0,0,"off",8500,4,1,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14790","death","Sainte Marie du Mont","APATHY","XOTIC",0,"LIGHTNING PANDAS",475,444,"PPSh-41",0,0,"off",21900,4,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14791","death","Sainte Marie du Mont","ACHES","ROYALTY",0,"LIGHTNING PANDAS",392,835,"STG-44",0,0,"off",35150,4,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14792","death","Sainte Marie du Mont","SILLY","THEORY",2,"LIGHTNING PANDAS",635,347,"PPSh-41",0,0,"off",46800,4,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14793","death","Sainte Marie du Mont","ACHES","XOTIC",0,"LIGHTNING PANDAS",249,533,"STG-44",1,0,"def",14150,5,1,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14794","death","Sainte Marie du Mont","APATHY","GOONJAR",1,"LIGHTNING PANDAS",430,529,"PPSh-41",1,0,"def",18600,5,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14795","death","Sainte Marie du Mont","GOONJAR","ASSAULT",0,"EVIL GENIUSES",421,309,"STG-44",0,1,"off",21200,5,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14796","death","Sainte Marie du Mont","XOTIC","SILLY",0,"EVIL GENIUSES",444,355,"STG-44",0,1,"off",23850,5,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14797","death","Sainte Marie du Mont","ROYALTY","SILLY",0,"EVIL GENIUSES",420,387,"Springfield",0,1,"off",24650,5,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14798","death","Sainte Marie du Mont","THEORY","SILLY",2,"EVIL GENIUSES",265,661,"PPSh-41",0,1,"off",93650,5,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14799","death","Sainte Marie du Mont","THEORY","APATHY",0,"EVIL GENIUSES",666,560,"PPSh-41",1,1,"def",13250,6,1,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14800","death","Sainte Marie du Mont","APATHY","GOONJAR",0,"LIGHTNING PANDAS",583,518,"PPSh-41",0,0,"off",21900,6,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14801","death","Sainte Marie du Mont","SILLY","XOTIC",0,"LIGHTNING PANDAS",662,504,"PPSh-41",0,0,"off",26900,6,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14802","death","Sainte Marie du Mont","ASSAULT","ROYALTY",0,"LIGHTNING PANDAS",574,335,"STG-44",0,0,"off",35700,6,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14803","death","Sainte Marie du Mont","ACHES","ROYALTY",2,"LIGHTNING PANDAS",613,379,"STG-44",0,0,"off",38650,6,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14804","death","Sainte Marie du Mont","THEORY","ASSAULT",0,"EVIL GENIUSES",480,601,"PPSh-41",0,1,"off",20450,7,1,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14805","death","Sainte Marie du Mont","ROYALTY","ASSAULT",0,"EVIL GENIUSES",491,583,"Springfield",0,1,"off",22500,7,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","B"
"14806","death","Sainte Marie du Mont","XOTIC","ACHES",0,"EVIL GENIUSES",443,515,"STG-44",0,1,"off",25900,7,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14807","death","Sainte Marie du Mont","ACHES","GOONJAR",0,"LIGHTNING PANDAS",378,525,"STG-44",1,0,"def",45250,7,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14808","death","Sainte Marie du Mont","APATHY","GOONJAR",0,"LIGHTNING PANDAS",476,511,"PPSh-41",1,0,"def",52800,7,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14809","death","Sainte Marie du Mont","ASSAULT","GOONJAR",2,"LIGHTNING PANDAS",391,647,"STG-44",1,0,"def",82000,7,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","M"
"14810","death","Sainte Marie du Mont","SILLY","ROYALTY",0,"LIGHTNING PANDAS",307,460,"PPSh-41",0,0,"off",16500,8,1,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14811","death","Sainte Marie du Mont","ROYALTY","APATHY",0,"EVIL GENIUSES",264,762,"Springfield",1,1,"def",23650,8,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14812","death","Sainte Marie du Mont","GOONJAR","APATHY",0,"EVIL GENIUSES",376,691,"STG-44",1,1,"def",24750,8,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14813","death","Sainte Marie du Mont","APATHY","THEORY",0,"LIGHTNING PANDAS",259,611,"PPSh-41",0,0,"off",39600,8,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14814","death","Sainte Marie du Mont","ACHES","XOTIC",0,"LIGHTNING PANDAS",198,505,"STG-44",0,0,"off",41150,8,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14815","death","Sainte Marie du Mont","ASSAULT","THEORY",2,"LIGHTNING PANDAS",303,447,"STG-44",0,0,"off",54700,8,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14816","death","Sainte Marie du Mont","APATHY","THEORY",0,"LIGHTNING PANDAS",328,507,"PPSh-41",0,0,"def",73800,9,1,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14817","death","Sainte Marie du Mont","ACHES","ROYALTY",1,"LIGHTNING PANDAS",267,760,"STG-44",0,0,"def",74900,9,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14818","death","Sainte Marie du Mont","ROYALTY","ASSAULT",0,"EVIL GENIUSES",227,652,"Springfield",1,1,"off",77000,9,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14819","death","Sainte Marie du Mont","GOONJAR","SILLY",0,"EVIL GENIUSES",319,480,"STG-44",1,1,"off",77250,9,0,"LIGHTNING PANDAS","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14820","death","Sainte Marie du Mont","ASSAULT","XOTIC",0,"LIGHTNING PANDAS",303,668,"STG-44",0,0,"def",80750,9,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14821","death","Sainte Marie du Mont","SILLY","XOTIC",2,"LIGHTNING PANDAS",269,534,"PPSh-41",0,0,"def",89800,9,0,"EVIL GENIUSES","d476ad7b-39dd-5d67-9747-15bc7c9bd758","A"
"14822","death","Ardennes Forest","BLAZT","DREAL",0,"BRASH",657,293,"PPSh-41",0,1,"off",13850,1,1,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14823","death","Ardennes Forest","CENSOR","DREAL",0,"BRASH",675,363,"PPSh-41",0,1,"off",15350,1,0,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14824","death","Ardennes Forest","DASHY","DREAL",1,"BRASH",692,422,"STG-44",0,1,"off",22550,1,0,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14825","death","Ardennes Forest","DREAL","RICKY",1,"COMPLEXITY",646,413,"STG-44",1,0,"def",22900,1,0,"BRASH","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14826","death","Ardennes Forest","RICKY","DENZA",2,"BRASH",621,283,"STG-44",0,1,"off",27150,1,0,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14827","death","Ardennes Forest","DENZA","DASHY",0,"COMPLEXITY",403,349,"PPSh-41",0,0,"off",14600,2,1,"BRASH","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14828","death","Ardennes Forest","RICKY","BENJI",0,"BRASH",672,502,"STG-44",1,1,"def",16150,2,0,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14829","death","Ardennes Forest","BLAZT","NOVO",0,"BRASH",489,575,"PPSh-41",1,1,"def",24450,2,0,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","M"
"14830","death","Ardennes Forest","BENJI","DASHY",1,"COMPLEXITY",483,270,"PPSh-41",0,0,"off",30900,2,0,"BRASH","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14831","death","Ardennes Forest","DASHY","DREAL",1,"BRASH",482,277,"STG-44",1,1,"def",31950,2,0,"COMPLEXITY","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14832","death","Ardennes Forest","DREAL","CENSOR",0,"COMPLEXITY",464,453,"STG-44",0,0,"off",36350,2,0,"BRASH","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
"14833","death","Ardennes Forest","NOVO","CENSOR",2,"COMPLEXITY",356,348,"PPSh-41",0,0,"off",69550,2,0,"BRASH","bd96ac66-2779-54c0-ae81-55ad5fa73f87","A"
